embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
y_z_z,3,ok,260.96036125676517,11.869554912123727,4932.367246826721,12.63927091898546,12.703353673352549,16.91001734566006,0.08332927347899005,6.9075303069982645,6.820309497995992,5000,0
y_z_z,4,ok,260.96036125676517,12.038071487467166,5014.349775948453,12.536680865806996,12.881527874240788,17.091130384132963,0.0813802642397734,7.50086568863925,7.014039239608489,5000,0
y_z_z,5,ok,260.96036125676517,11.333214904647686,4937.830564844444,11.126815497988133,12.126115304514583,16.13933769366545,0.08354699918804401,6.797377541681795,6.364972624581027,5000,0
y_z_z,6,ok,260.96036125676517,12.372455196985134,5627.2604524923545,13.664008798794178,13.32926777094375,17.613622751860138,0.08218128740067726,8.124565074262625,7.085679487373851,5000,0
y_z_z,7,ok,260.96036125676517,12.039083166435313,5248.942796809511,12.227336555498677,12.934167707000269,17.109415645688056,0.07702424004261721,8.210810369177647,7.006625116314643,5000,0
y_z_z,8,ok,260.96036125676517,12.9105934815167,5768.1117017655715,13.323566781813328,13.98393463795913,18.38554772777801,0.08308256976479629,8.504792202209888,7.625656973627728,5000,0
y_z_z,9,ok,260.96036125676517,11.9987526495458,5037.409051046027,11.683065711119376,12.886534327033607,17.107245414128425,0.08317760194141025,8.381765498414095,7.075473200594044,5000,0
y_z_z,10,ok,260.96036125676517,11.711791174031427,4997.356262533532,11.807967224020276,12.542629670316757,16.691939613314734,0.08273728842815876,7.8236057043007605,6.676709298951365,5000,0
y_z_z,11,ok,260.96036125676517,12.052770300372346,4967.030315377956,12.996799298030156,12.971798847546252,17.17048187771763,0.08851856388711835,8.886030541151287,6.836798356705778,5000,0
y_z_z,12,ok,260.96036125676517,11.951611637641156,5022.317494968784,12.91457452257512,12.875476281434741,17.05818747802695,0.07948852750109062,8.95503888909521,7.347158871858596,5000,0
y_z_z,13,ok,260.96036125676517,12.61899208524574,5321.292767267282,12.459863819737308,13.523415432173264,17.94350926219521,0.0845274285948174,7.79597502506561,7.03743808088472,5000,0
y_z_z,14,ok,260.96036125676517,12.889950694809789,5898.124979260895,13.573566651746619,13.880226845051098,18.384824184727517,0.07948297085279052,8.783135890586678,7.006855991098177,5000,0
y_z_z,15,ok,260.96036125676517,12.368406558939043,5170.073759825599,12.50683831630786,13.282799907597823,17.559023725263028,0.08177956225079641,8.348250034257982,6.914244526970541,5000,0
y_z_z,16,ok,260.96036125676517,12.121363479113954,5293.244160053446,13.262641572638634,13.10876565829026,17.287081771270056,0.08059627651118592,7.618950565855725,6.848205313017493,5000,0
y_z_z,17,ok,260.96036125676517,11.9612040712851,5366.789089172317,11.884108027617671,12.832423180515447,17.012950312660642,0.08322339220654655,6.55806656631311,6.746875972288186,5000,0
y_z_z,18,ok,260.96036125676517,13.593198706145447,5929.141079737535,14.299429773364082,14.595576264113266,19.322132109847715,0.08117713039942973,9.879334714102427,7.809519987342335,5000,0
y_z_z,19,ok,260.96036125676517,11.791340159730273,5107.012238908787,12.819903215384869,12.676190554752878,16.83573866298277,0.08149730951327554,7.619499303361873,6.484244399673108,5000,0
y_z_z,20,ok,260.96036125676517,11.929287108870177,5140.501700227002,12.783568713195825,12.9223556238238,17.012639249035356,0.08459622372614561,8.381765498414095,7.175582552440607,5000,0
y_z_z,21,ok,260.96036125676517,11.024759201748138,4625.573238802199,12.052409845238834,11.915585674265131,15.732859277483684,0.08950604583146507,7.569656200220771,6.6180070483397895,5000,0
y_z_z,22,ok,260.96036125676517,11.766939763541458,4884.692597227256,11.595768382994777,12.608025052600752,16.720939443699006,0.0826256083326096,8.069543450489986,6.801613202195897,5000,0
y_z_z,23,ok,260.96036125676517,11.424708455451993,4516.276978577333,12.722350701265174,12.22087100308635,16.279276843480364,0.08474560843188338,8.199577993483524,6.843967973770361,5000,0
